land_crates_ep1,5 0 20000 0 0 13 63,Outgoing,
land_crates_stack_ep1,5 0 20000 0 0 13 64,Outgoing,
land_crawling_training,5 0 20000 0 0 15 115,Outgoing,
land_csla_sm_palm,5 0 20000 0 0 3 18,Outgoing,
land_culvert_pipe_x2,5 0 20000 0 0 10 128,Outgoing,
land_culvert_pipe_x3,5 0 20000 0 0 10 129,Outgoing,
land_culvert_squarepipe,5 0 20000 0 0 10 130,Outgoing,
land_cyklista_new,5 0 20000 0 0 8 224,Outgoing,
land_dam_48m_powerhouse,5 0 20000 0 0 3 90,Outgoing,
land_dam_48m_section,5 0 20000 0 0 3 88,Outgoing,
land_dam_48m_spillway,5 0 20000 0 0 3 89,Outgoing,
land_dam_barrier_40,5 0 20000 0 0 12 198,Outgoing,
land_dam_conc_20,5 0 20000 0 0 12 199,Outgoing,
land_dam_concp_20,5 0 20000 0 0 12 200,Outgoing,
land_datsun01t,5 0 20000 0 0 14 70,Outgoing,
land_datsun02t,5 0 20000 0 0 14 71,Outgoing,
land_datsun_wreck,5 0 20000 0 0 4 33,Outgoing,
land_dd_borovice,5 0 20000 0 0 8 102,Outgoing,
land_dd_borovice02,5 0 20000 0 0 8 103,Outgoing,
land_dd_bush01,5 0 20000 0 0 8 104,Outgoing,
land_dd_bush02,5 0 20000 0 0 8 105,Outgoing,
land_dd_pletivo,5 0 20000 0 0 16 55,Outgoing,
land_dd_pletivo_dira,5 0 20000 0 0 16 56,Outgoing,
land_dd_pletivo_sl,5 0 20000 0 0 16 57,Outgoing,
land_dd_rakosi,5 0 20000 0 0 2 213,Outgoing,
land_desert_lowtree,5 0 20000 0 0 3 19,Outgoing,
land_desert_lowtree2,5 0 20000 0 0 3 20,Outgoing,
land_deti_new,5 0 20000 0 0 8 225,Outgoing,
land_deti_samopal,5 0 20000 0 0 8 226,Outgoing,
land_deutshe,5 0 20000 0 0 0 225,Outgoing,
land_deutshe_mini,5 0 20000 0 0 0 226,Outgoing,
land_deutshe_mini_ruins,5 0 20000 0 0 0 58,Outgoing,
land_deutshe_ruins,5 0 20000 0 0 0 59,Outgoing,
land_dhangar_brownskrin,5 0 20000 0 0 16 32,Outgoing,
land_dhangar_knihovna,5 0 20000 0 0 16 33,Outgoing,
land_dhangar_psacistul,5 0 20000 0 0 16 34,Outgoing,
land_dhangar_whiteskrin,5 0 20000 0 0 16 35,Outgoing,
land_dirt_wall_1,5 0 20000 0 0 10 98,Outgoing,
land_dkamna_bila,5 0 20000 0 0 16 36,Outgoing,
land_dkamna_uhli,5 0 20000 0 0 16 37,Outgoing,
land_domek_rosa,5 0 20000 0 0 0 227,Outgoing,
land_domek_rosa_ruins,5 0 20000 0 0 0 60,Outgoing,
land_donkey_cart,5 0 20000 0 0 4 49,Outgoing,
land_donkey_cart_02,5 0 20000 0 0 4 50,Outgoing,
land_dragonteeth,5 0 20000 0 0 13 93,Outgoing,
land_dragonteethbig,5 0 20000 0 0 13 94,Outgoing,
land_drat,5 0 20000 0 0 2 3,Outgoing,
land_drevena_bedna,5 0 20000 0 0 2 4,Outgoing,
land_drevo_hromada,5 0 20000 0 0 2 5,Outgoing,
land_drevtank_ruin,5 0 20000 0 0 1 228,Outgoing,
land_ds_doplnky_1,5 0 20000 0 0 14 220,Outgoing,
land_ds_doplnky_2,5 0 20000 0 0 14 219,Outgoing,
land_ds_doplnky_3,5 0 20000 0 0 14 181,Outgoing,
land_dsporak,5 0 20000 0 0 15 134,Outgoing,
land_dulni_bs,5 0 20000 0 0 0 228,Outgoing,
land_dulni_bs_ruins,5 0 20000 0 0 0 61,Outgoing,
land_dum01,5 0 20000 0 0 1 2,Outgoing,
land_dum01_ruins,5 0 20000 0 0 0 62,Outgoing,
land_dum02,5 0 20000 0 0 1 3,Outgoing,
land_dum02_ruins,5 0 20000 0 0 0 63,Outgoing,
land_dum_istan2,5 0 20000 0 0 0 229,Outgoing,
land_dum_istan2_01,5 0 20000 0 0 0 231,Outgoing,
land_dum_istan2_01_ruins,5 0 20000 0 0 0 64,Outgoing,
land_dum_istan2_02,5 0 20000 0 0 0 232,Outgoing,
land_dum_istan2_02_ruins,5 0 20000 0 0 0 65,Outgoing,
land_dum_istan2_03,5 0 20000 0 0 0 233,Outgoing,
land_dum_istan2_03_ruins,5 0 20000 0 0 0 66,Outgoing,
land_dum_istan2_03a,5 0 20000 0 0 0 234,Outgoing,
land_dum_istan2_03a_ruins,5 0 20000 0 0 0 67,Outgoing,
land_dum_istan2_04a,5 0 20000 0 0 0 235,Outgoing,
land_dum_istan2_04a_ruins,5 0 20000 0 0 0 68,Outgoing,
land_dum_istan2_ruins,5 0 20000 0 0 0 69,Outgoing,
land_dum_istan2b,5 0 20000 0 0 0 230,Outgoing,
land_dum_istan2b_ruins,5 0 20000 0 0 0 70,Outgoing,
land_dum_istan3,5 0 20000 0 0 0 236,Outgoing,
land_dum_istan3_hromada,5 0 20000 0 0 0 237,Outgoing,
land_dum_istan3_hromada2,5 0 20000 0 0 0 238,Outgoing,
land_dum_istan3_hromada2_ruins,5 0 20000 0 0 0 71,Outgoing,
land_dum_istan3_hromada_ruins,5 0 20000 0 0 0 72,Outgoing,
land_dum_istan3_pumpa,5 0 20000 0 0 0 239,Outgoing,
land_dum_istan3_pumpa_ruins,5 0 20000 0 0 0 73,Outgoing,
land_dum_istan3_ruins,5 0 20000 0 0 0 74,Outgoing,
land_dum_istan4,5 0 20000 0 0 0 240,Outgoing,
land_dum_istan4_big,5 0 20000 0 0 0 241,Outgoing,
land_dum_istan4_big_inverse,5 0 20000 0 0 0 242,Outgoing,
land_dum_istan4_big_inverse_ruins,5 0 20000 0 0 0 75,Outgoing,
land_dum_istan4_big_ruins,5 0 20000 0 0 0 76,Outgoing,
land_dum_istan4_chodnik,5 0 20000 0 0 15 253,Outgoing,
land_dum_istan4_detaily1,5 0 20000 0 0 0 243,Outgoing,
land_dum_istan4_detaily1_ruins,5 0 20000 0 0 0 77,Outgoing,
land_dum_istan4_inverse,5 0 20000 0 0 0 244,Outgoing,
land_dum_istan4_inverse_ruins,5 0 20000 0 0 0 78,Outgoing,
land_dum_istan4_ruins,5 0 20000 0 0 0 79,Outgoing,
land_dum_istan4_zidka,5 0 20000 0 0 15 254,Outgoing,
land_dum_m2,5 0 20000 0 0 0 245,Outgoing,
land_dum_m2_ruins,5 0 20000 0 0 0 80,Outgoing,
land_dum_mesto,5 0 20000 0 0 0 246,Outgoing,
land_dum_mesto2,5 0 20000 0 0 1 128,Outgoing,
land_dum_mesto2_ruins,5 0 20000 0 0 0 81,Outgoing,
land_dum_mesto2l,5 0 20000 0 0 0 248,Outgoing,
land_dum_mesto2l_ruins,5 0 20000 0 0 0 82,Outgoing,
land_dum_mesto3,5 0 20000 0 0 0 249,Outgoing,
land_dum_mesto3_istan,5 0 20000 0 0 0 250,Outgoing,
land_dum_mesto3_istan_ruins,5 0 20000 0 0 0 83,Outgoing,
land_dum_mesto3_ruins,5 0 20000 0 0 0 84,Outgoing,
land_dum_mesto_in,5 0 20000 0 0 0 247,Outgoing,
land_dum_mesto_in_ruins,5 0 20000 0 0 0 85,Outgoing,
land_dum_mesto_ruins,5 0 20000 0 0 0 86,Outgoing,
land_dum_olez_istan1,5 0 20000 0 0 0 252,Outgoing,
land_dum_olez_istan1_ruins,5 0 20000 0 0 0 87,Outgoing,
land_dum_olez_istan2,5 0 20000 0 0 0 253,Outgoing,
land_dum_olez_istan2_maly,5 0 20000 0 0 0 254,Outgoing,
land_dum_olez_istan2_maly2,5 0 20000 0 0 0 255,Outgoing,
land_dum_olez_istan2_maly2_ruins,5 0 20000 0 0 0 88,Outgoing,
land_dum_olez_istan2_maly_ruins,5 0 20000 0 0 0 89,Outgoing,
land_dum_olez_istan2_ruins,5 0 20000 0 0 0 90,Outgoing,
land_dum_olezlina,5 0 20000 0 0 0 251,Outgoing,
land_dum_olezlina_ruins,5 0 20000 0 0 0 91,Outgoing,
land_dum_rasovna,5 0 20000 0 0 1 101,Outgoing,
land_dum_rasovna_ruins,5 0 20000 0 0 0 92,Outgoing,
land_dum_slum1,5 0 20000 0 0 14 217,Outgoing,
land_dum_slum1_search,5 0 20000 0 0 14 232,Outgoing,
land_dum_slum2,5 0 20000 0 0 14 218,Outgoing,
land_dum_slum2_search,5 0 20000 0 0 14 233,Outgoing,
land_dum_zboreny,5 0 20000 0 0 1 0,Outgoing,
land_dum_zboreny_lidice,5 0 20000 0 0 15 255,Outgoing,
land_dum_zboreny_ruins,5 0 20000 0 0 0 175,Outgoing,
land_dum_zboreny_total,5 0 20000 0 0 1 1,Outgoing,
land_dum_zboreny_total_ruins,5 0 20000 0 0 0 176,Outgoing,
land_dumruina,5 0 20000 0 0 1 4,Outgoing,
land_dumruina_mini,5 0 20000 0 0 1 5,Outgoing,
land_dumruina_mini_ruins,5 0 20000 0 0 0 93,Outgoing,
land_dumruina_ruins,5 0 20000 0 0 0 94,Outgoing,
land_el_1_dr,5 0 20000 0 0 3 248,Outgoing,
land_el_1l_dr,5 0 20000 0 0 3 250,Outgoing,
land_el_1l_dr1,5 0 20000 0 0 3 249,Outgoing,
land_esicko_vlevo,5 0 20000 0 0 8 227,Outgoing,
land_esicko_vlevo_new,5 0 20000 0 0 8 228,Outgoing,
land_esicko_vpravo,5 0 20000 0 0 8 229,Outgoing,
land_esicko_vpravo_new,5 0 20000 0 0 8 230,Outgoing,
land_eu_house_01,5 0 20000 0 0 11 91,Outgoing,
land_eu_house_02,5 0 20000 0 0 11 92,Outgoing,
land_eu_house_03,5 0 20000 0 0 11 93,Outgoing,
land_eu_house_04,5 0 20000 0 0 11 94,Outgoing,
land_eu_house_05,5 0 20000 0 0 11 95,Outgoing,
land_eu_house_06,5 0 20000 0 0 11 96,Outgoing,
land_eu_house_07,5 0 20000 0 0 11 97,Outgoing,
land_eu_house_08,5 0 20000 0 0 11 98,Outgoing,
land_eu_house_09,5 0 20000 0 0 11 99,Outgoing,
land_eu_house_10,5 0 20000 0 0 11 100,Outgoing,
land_eu_house_11,5 0 20000 0 0 11 101,Outgoing,
land_eu_house_12,5 0 20000 0 0 11 102,Outgoing,
land_eu_house_13,5 0 20000 0 0 11 103,Outgoing,
land_eu_house_14,5 0 20000 0 0 11 104,Outgoing,
land_eu_house_15,5 0 20000 0 0 11 105,Outgoing,
land_eu_house_16,5 0 20000 0 0 11 106,Outgoing,
land_eu_house_17,5 0 20000 0 0 11 107,Outgoing,
land_eu_house_18,5 0 20000 0 0 11 108,Outgoing,
land_eu_house_19,5 0 20000 0 0 11 109,Outgoing,
land_eu_house_20,5 0 20000 0 0 11 110,Outgoing,
land_exp_cache_122mm_10,5 0 20000 0 0 17 70,Outgoing,
land_exp_cache_122mm_20,5 0 20000 0 0 17 71,Outgoing,
land_exp_cache_155mm_10,5 0 20000 0 0 17 72,Outgoing,
land_exp_cache_155mm_20,5 0 20000 0 0 17 73,Outgoing,
land_fence_barbedw_1,5 0 20000 0 0 3 78,Outgoing,
land_fence_barbedw_dam3,5 0 20000 0 0 3 79,Outgoing,
land_fence_barbedw_end,5 0 20000 0 0 3 80,Outgoing,
land_fence_barbedw_long,5 0 20000 0 0 3 81,Outgoing,
land_fence_concertina,5 0 20000 0 0 3 87,Outgoing,
land_fence_gate,5 0 20000 0 0 3 77,Outgoing,
land_ffas_pinus_halepensis,5 0 20000 0 0 2 236,Outgoing,
land_ffas_pinus_halepensis_charred,5 0 20000 0 0 2 237,Outgoing,
land_ffas_pinus_halepensis_charred_burned,5 0 20000 0 0 2 240,Outgoing,
land_ffas_pinus_halepensis_charred_damaged,5 0 20000 0 0 2 239,Outgoing,
land_ffas_pinus_halepensis_charred_hole,5 0 20000 0 0 2 238,Outgoing,
land_ffas_quercus_ilex,5 0 20000 0 0 2 231,Outgoing,
land_ffas_quercus_ilex_charred,5 0 20000 0 0 2 232,Outgoing,
land_ffas_quercus_ilex_charred_burned,5 0 20000 0 0 2 235,Outgoing,
land_ffas_quercus_ilex_charred_damaged,5 0 20000 0 0 2 234,Outgoing,
land_ffas_quercus_ilex_charred_hole,5 0 20000 0 0 2 233,Outgoing,
land_field_ploughed,5 0 20000 0 0 3 177,Outgoing,
land_flags,5 0 20000 0 0 2 6,Outgoing,
land_flatbed_blue,5 0 20000 0 0 4 51,Outgoing,
land_flatbed_white,5 0 20000 0 0 4 52,Outgoing,
land_fob_barracks_30x17,5 0 20000 0 0 11 136,Outgoing,
land_fob_clearing_barrel,5 0 20000 0 0 11 141,Outgoing,
land_fob_demountable,5 0 20000 0 0 11 137,Outgoing,
land_fob_demountable_02,5 0 20000 0 0 11 138,Outgoing,
land_fob_guard_box,5 0 20000 0 0 11 144,Outgoing,
land_fob_guard_box_camo_netting,5 0 20000 0 0 11 145,Outgoing,
land_fob_guard_tower,5 0 20000 0 0 11 142,Outgoing,
land_fob_guard_tower_02,5 0 20000 0 0 11 143,Outgoing,
land_fob_guard_tower_02_camo_netting,5 0 20000 0 0 11 134,Outgoing,
land_fob_guard_tower_camo_netting,5 0 20000 0 0 11 135,Outgoing,
land_fob_hangar,5 0 20000 0 0 11 139,Outgoing,
land_fob_revetment,5 0 20000 0 0 11 146,Outgoing,
land_fob_sunscreen_aircraft,5 0 20000 0 0 11 140,Outgoing,
land_forest_deciduous_1,5 0 20000 0 0 2 192,Outgoing,
land_forest_deciduous_2,5 0 20000 0 0 2 193,Outgoing,
land_forest_deciduous_3,5 0 20000 0 0 2 194,Outgoing,
land_forest_deciduous_4,5 0 20000 0 0 2 195,Outgoing,
land_forest_evergreen_1,5 0 20000 0 0 2 196,Outgoing,
land_forest_evergreen_2,5 0 20000 0 0 2 197,Outgoing,
land_forest_leafy1_20x12,5 0 20000 0 0 2 198,Outgoing,
land_forest_leafy2_20x25,5 0 20000 0 0 2 199,Outgoing,
land_forest_mixed1_20x25,5 0 20000 0 0 2 200,Outgoing,
land_forest_palms_1,5 0 20000 0 0 2 201,Outgoing,
land_forest_palms_2,5 0 20000 0 0 2 202,Outgoing,
land_forest_pines1_20x25,5 0 20000 0 0 2 203,Outgoing,
land_fort_artillery_nest_ep1,5 0 20000 0 0 13 95,Outgoing,
land_fort_bagfence_corner_ep1,5 0 20000 0 0 13 96,Outgoing,
land_fort_bagfence_long_ep1,5 0 20000 0 0 13 97,Outgoing,
land_fort_bagfence_round_ep1,5 0 20000 0 0 13 98,Outgoing,
land_fort_barricade_ep1,5 0 20000 0 0 13 99,Outgoing,
land_fort_envelopebig_ep1,5 0 20000 0 0 13 100,Outgoing,
land_fort_envelopesmall_ep1,5 0 20000 0 0 13 101,Outgoing,
land_fort_rampart_ep1,5 0 20000 0 0 13 102,Outgoing,
land_fort_razorwire,5 0 20000 0 0 13 103,Outgoing,
land_fort_watchtower_ep1,5 0 20000 0 0 13 104,Outgoing,
land_fortified_nest_big_ep1,5 0 20000 0 0 13 105,Outgoing,
land_fortified_nest_small_ep1,5 0 20000 0 0 13 106,Outgoing,
land_fot_cara,5 0 20000 0 0 2 7,Outgoing,
land_fot_kruh,5 0 20000 0 0 2 8,Outgoing,
land_fot_roh,5 0 20000 0 0 2 9,Outgoing,
land_freight_3bigboxes,5 0 20000 0 0 3 100,Outgoing,
land_freight_4drums,5 0 20000 0 0 3 101,Outgoing,
land_freight_bigbox,5 0 20000 0 0 3 106,Outgoing,
land_freight_cardboardbox,5 0 20000 0 0 3 102,Outgoing,
land_freight_cardboardbox2,5 0 20000 0 0 3 103,Outgoing,
land_freight_cardboardbox3,5 0 20000 0 0 3 104,Outgoing,
land_freight_cardboardbox4,5 0 20000 0 0 3 105,Outgoing,
land_freight_fragilebox,5 0 20000 0 0 3 107,Outgoing,
land_freight_palletizedboxes,5 0 20000 0 0 3 108,Outgoing,
land_freight_produce,5 0 20000 0 0 3 109,Outgoing,
land_fridge1,5 0 20000 0 0 15 135,Outgoing,
land_fridgelying,5 0 20000 0 0 15 136,Outgoing,
land_fridgeonside,5 0 20000 0 0 15 138,Outgoing,
land_fridgeonside2,5 0 20000 0 0 15 137,Outgoing,
land_fridgestanding,5 0 20000 0 0 15 139,Outgoing,
land_fuel_tank1,5 0 20000 0 0 3 125,Outgoing,
land_fuel_tank2,5 0 20000 0 0 3 126,Outgoing,
land_fuel_tank3,5 0 20000 0 0 3 127,Outgoing,
land_fuel_tank_big,5 0 20000 0 0 1 175,Outgoing,
land_fuel_tank_big_ep1,5 0 20000 0 0 13 107,Outgoing,
land_fuel_tank_small,5 0 20000 0 0 1 174,Outgoing,
land_fuel_tank_stairs,5 0 20000 0 0 1 176,Outgoing,
land_fuel_tank_stairs_ep1,5 0 20000 0 0 13 108,Outgoing,
land_fuelstation,5 0 20000 0 0 1 108,Outgoing,
land_fuelstation_army,5 0 20000 0 0 1 109,Outgoing,
land_gangplank_10m,5 0 20000 0 0 15 123,Outgoing,
land_gangplank_5m,5 0 20000 0 0 15 122,Outgoing,
land_garaz,5 0 20000 0 0 1 6,Outgoing,
land_garaz_bez_tanku,5 0 20000 0 0 1 98,Outgoing,
land_garaz_mala,5 0 20000 0 0 1 7,Outgoing,
land_garaz_mala_ruins,5 0 20000 0 0 0 95,Outgoing,
land_garaz_ruins,5 0 20000 0 0 0 96,Outgoing,
land_garaz_s_tankem,5 0 20000 0 0 1 99,Outgoing,
land_garbage_metal,5 0 20000 0 0 2 10,Outgoing,
land_garbage_misc,5 0 20000 0 0 2 11,Outgoing,
land_garbage_misc_takistan,5 0 20000 0 0 12 201,Outgoing,
land_garbage_paleta,5 0 20000 0 0 2 12,Outgoing,
land_garbage_paleta_takistan,5 0 20000 0 0 12 202,Outgoing,
land_garbage_plastic,5 0 20000 0 0 2 13,Outgoing,
land_gb_box_adversecamber,5 0 20000 0 0 5 112,Outgoing,
land_gb_box_aheadtrafficsignals,5 0 20000 0 0 5 113,Outgoing,
land_gb_box_areainfectedanimaldisease,5 0 20000 0 0 5 114,Outgoing,
land_gb_box_cattlegriwithindication,5 0 20000 0 0 5 115,Outgoing,
land_gb_box_crossingpatrol,5 0 20000 0 0 5 116,Outgoing,
land_gb_box_disabledchildren,5 0 20000 0 0 5 117,Outgoing,
land_gb_box_distance400yds,5 0 20000 0 0 5 118,Outgoing,
land_gb_box_distanceanddirection250,5 0 20000 0 0 5 119,Outgoing,
land_gb_box_distanceoverhumps,5 0 20000 0 0 5 120,Outgoing,
land_gb_box_distanceoverwhichhazard2,5 0 20000 0 0 5 121,Outgoing,
land_gb_box_distancetostopline,5 0 20000 0 0 5 122,Outgoing,
land_gb_box_giveway50,5 0 20000 0 0 5 123,Outgoing,
land_gb_box_givewaylineahead50,5 0 20000 0 0 5 124,Outgoing,
land_gb_box_gliders,5 0 20000 0 0 5 125,Outgoing,
land_gb_box_ice,5 0 20000 0 0 5 126,Outgoing,
land_gb_box_keepinlowgear,5 0 20000 0 0 5 127,Outgoing,
land_gb_box_lightsignalsaheads,5 0 20000 0 0 5 128,Outgoing,
land_gb_box_lowgearfor112miles,5 0 20000 0 0 5 129,Outgoing,
land_gb_box_lowgearnow,5 0 20000 0 0 5 130,Outgoing,
land_gb_box_oncomingvehiclesinmiddle,5 0 20000 0 0 5 131,Outgoing,
land_gb_box_overheadelectric16,5 0 20000 0 0 5 132,Outgoing,
land_gb_box_parttimesignals,5 0 20000 0 0 5 133,Outgoing,
land_gb_box_platebelowsomesigns,5 0 20000 0 0 5 134,Outgoing,
land_gb_box_plateusedwithroundabout,5 0 20000 0 0 5 135,Outgoing,
land_gb_box_playground,5 0 20000 0 0 5 136,Outgoing,
land_gb_box_redestriansinroad400,5 0 20000 0 0 5 137,Outgoing,
land_gb_box_risklorriesoverturning,5 0 20000 0 0 5 138,Outgoing,
land_gb_box_roadwidenoughline,5 0 20000 0 0 5 139,Outgoing,
land_gb_box_rocksslowmovingvehicles,5 0 20000 0 0 5 140,Outgoing,
land_gb_box_signssignwithbrakes,5 0 20000 0 0 5 141,Outgoing,
land_gb_box_singlefiletraffic,5 0 20000 0 0 5 142,Outgoing,
land_gb_box_softverges,5 0 20000 0 0 5 143,Outgoing,
land_gb_box_supervisedcattlecrossingahead,5 0 20000 0 0 5 144,Outgoing,
land_gb_box_trafficqueues,5 0 20000 0 0 5 145,Outgoing,
land_gb_box_trafficsignalsnotinuse,5 0 20000 0 0 5 146,Outgoing,
land_gb_box_trafficsignalsthatoperate,5 0 20000 0 0 5 147,Outgoing,
land_gb_camo_net_large,5 0 20000 0 0 7 239,Outgoing,
land_gb_camo_net_large_des,5 0 20000 0 0 7 242,Outgoing,
land_gb_camo_net_medium,5 0 20000 0 0 7 238,Outgoing,
land_gb_camo_net_medium_des,5 0 20000 0 0 7 241,Outgoing,
land_gb_camo_net_small,5 0 20000 0 0 7 237,Outgoing,
land_gb_camo_net_small_des,5 0 20000 0 0 7 240,Outgoing,
land_gb_circ_aheadonly,5 0 20000 0 0 5 148,Outgoing,
land_gb_circ_busesandcycles,5 0 20000 0 0 5 149,Outgoing,
land_gb_circ_giveprioritytovehicles,5 0 20000 0 0 5 150,Outgoing,
land_gb_circ_minimumspeed30,5 0 20000 0 0 5 151,Outgoing,
land_gb_circ_miniroundabout,5 0 20000 0 0 5 152,Outgoing,
land_gb_circ_nationalspeedlimit,5 0 20000 0 0 5 153,Outgoing,
land_gb_circ_nationalspeedlimit10,5 0 20000 0 0 5 155,Outgoing,
land_gb_circ_nationalspeedlimit15,5 0 20000 0 0 5 156,Outgoing,
land_gb_circ_nationalspeedlimit20,5 0 20000 0 0 5 157,Outgoing,
land_gb_circ_nationalspeedlimit25,5 0 20000 0 0 5 158,Outgoing,
land_gb_circ_nationalspeedlimit30,5 0 20000 0 0 5 159,Outgoing,
land_gb_circ_nationalspeedlimit35,5 0 20000 0 0 5 160,Outgoing,
land_gb_circ_nationalspeedlimit40,5 0 20000 0 0 5 161,Outgoing,
land_gb_circ_nationalspeedlimit45,5 0 20000 0 0 5 162,Outgoing,
land_gb_circ_nationalspeedlimit5,5 0 20000 0 0 5 154,Outgoing,
land_gb_circ_nationalspeedlimit50,5 0 20000 0 0 5 163,Outgoing,
land_gb_circ_nationalspeedlimit55,5 0 20000 0 0 5 164,Outgoing,
land_gb_circ_nationalspeedlimit60,5 0 20000 0 0 5 165,Outgoing,
land_gb_circ_nationalspeedlimit65,5 0 20000 0 0 5 166,Outgoing,
land_gb_circ_nobuses,5 0 20000 0 0 5 167,Outgoing,
land_gb_circ_nocycling,5 0 20000 0 0 5 168,Outgoing,
land_gb_circ_nogoodsvehiclesover75,5 0 20000 0 0 5 169,Outgoing,
land_gb_circ_noleftturn,5 0 20000 0 0 5 170,Outgoing,
land_gb_circ_nomotorvehicles,5 0 20000 0 0 5 171,Outgoing,
land_gb_circ_noovertaking,5 0 20000 0 0 5 172,Outgoing,
land_gb_circ_norightturn,5 0 20000 0 0 5 173,Outgoing,
land_gb_circ_nostopping,5 0 20000 0 0 5 174,Outgoing,
land_gb_circ_notowedcaravans,5 0 20000 0 0 5 175,Outgoing,
land_gb_circ_nouturn,5 0 20000 0 0 5 176,Outgoing,
land_gb_circ_novehicleorcombination,5 0 20000 0 0 5 177,Outgoing,
land_gb_circ_novehiclesexplosives,5 0 20000 0 0 5 178,Outgoing,
land_gb_circ_novehiculartraffic,5 0 20000 0 0 5 179,Outgoing,
land_gb_circ_nowaiting,5 0 20000 0 0 5 180,Outgoing,
land_gb_circ_routetousedbypedal,5 0 20000 0 0 5 181,Outgoing,
land_gb_circ_segregatedpedalcycle,5 0 20000 0 0 5 182,Outgoing,
land_gb_circ_tramsonly,5 0 20000 0 0 5 183,Outgoing,
land_gb_circ_turnleft,5 0 20000 0 0 5 184,Outgoing,
land_gb_circ_turnleftahead,5 0 20000 0 0 5 185,Outgoing,
land_gb_circ_turnright,5 0 20000 0 0 5 186,Outgoing,
land_gb_circ_turnrightahead,5 0 20000 0 0 5 187,Outgoing,
land_gb_circ_vehiclesmaypasseither,5 0 20000 0 0 5 188,Outgoing,
land_gb_hex_stopsign,5 0 20000 0 0 5 189,Outgoing,
land_gb_levelcrossing_gates,5 0 20000 0 0 10 111,Outgoing,
land_gb_levelcrossing_lights,5 0 20000 0 0 3 219,Outgoing,
land_gb_lines_giveway,5 0 20000 0 0 5 250,Outgoing,
land_gb_lines_stop,5 0 20000 0 0 5 251,Outgoing,
land_gb_lines_zigzag,5 0 20000 0 0 5 252,Outgoing,
land_gb_marker_1,5 0 20000 0 0 17 86,Outgoing,
land_gb_oval_humps,5 0 20000 0 0 5 190,Outgoing,
land_gb_oval_lights_show,5 0 20000 0 0 5 191,Outgoing,
land_gb_oval_warninglights,5 0 20000 0 0 5 192,Outgoing,
land_gb_tent_12x12,5 0 20000 0 0 7 243,Outgoing,
land_gb_tent_18x24,5 0 20000 0 0 7 244,Outgoing,
land_gb_traffic_light_1,5 0 20000 0 0 3 197,Outgoing,
land_gb_traffic_light_10,5 0 20000 0 0 3 215,Outgoing,
land_gb_traffic_light_10_pedestrian,5 0 20000 0 0 3 216,Outgoing,
land_gb_traffic_light_11,5 0 20000 0 0 3 217,Outgoing,
land_gb_traffic_light_11_pedestrian,5 0 20000 0 0 3 218,Outgoing,
land_gb_traffic_light_1_pedestrian,5 0 20000 0 0 3 198,Outgoing,
land_gb_traffic_light_2,5 0 20000 0 0 3 199,Outgoing,
land_gb_traffic_light_2_pedestrian,5 0 20000 0 0 3 200,Outgoing,
land_gb_traffic_light_3,5 0 20000 0 0 3 201,Outgoing,
land_gb_traffic_light_3_pedestrian,5 0 20000 0 0 3 202,Outgoing,
land_gb_traffic_light_4,5 0 20000 0 0 3 203,Outgoing,
land_gb_traffic_light_4_pedestrian,5 0 20000 0 0 3 204,Outgoing,
land_gb_traffic_light_5,5 0 20000 0 0 3 205,Outgoing,
land_gb_traffic_light_5_pedestrian,5 0 20000 0 0 3 206,Outgoing,
land_gb_traffic_light_6,5 0 20000 0 0 3 207,Outgoing,
land_gb_traffic_light_6_pedestrian,5 0 20000 0 0 3 208,Outgoing,
land_gb_traffic_light_7,5 0 20000 0 0 3 209,Outgoing,
land_gb_traffic_light_7_pedestrian,5 0 20000 0 0 3 210,Outgoing,
land_gb_traffic_light_8,5 0 20000 0 0 3 211,Outgoing,
land_gb_traffic_light_8_pedestrian,5 0 20000 0 0 3 212,Outgoing,
land_gb_traffic_light_9,5 0 20000 0 0 3 213,Outgoing,
land_gb_traffic_light_9_pedestrian,5 0 20000 0 0 3 214,Outgoing,
land_gb_tri_accompaniedhorsest,5 0 20000 0 0 5 193,Outgoing,
land_gb_tri_agriculturalvehicles,5 0 20000 0 0 5 194,Outgoing,
land_gb_tri_bendtoleft,5 0 20000 0 0 5 195,Outgoing,
land_gb_tri_bendtoright,5 0 20000 0 0 5 196,Outgoing,
land_gb_tri_cattle,5 0 20000 0 0 5 197,Outgoing,
land_gb_tri_cattlegrid,5 0 20000 0 0 5 198,Outgoing,
land_gb_tri_crossingwithgate,5 0 20000 0 0 5 199,Outgoing,
land_gb_tri_crossingwithoutbarriert,5 0 20000 0 0 5 200,Outgoing,
land_gb_tri_crossroads,5 0 20000 0 0 5 201,Outgoing,
land_gb_tri_cyclerouteahead,5 0 20000 0 0 5 202,Outgoing,
land_gb_tri_dangerplateindicates,5 0 20000 0 0 5 203,Outgoing,
land_gb_tri_distanceoverwhichroad,5 0 20000 0 0 5 204,Outgoing,
land_gb_tri_doublebendfirsttoleftt,5 0 20000 0 0 5 205,Outgoing,
land_gb_tri_doublebendfirsttoright,5 0 20000 0 0 5 206,Outgoing,
land_gb_tri_dualcarriagewayends,5 0 20000 0 0 5 207,Outgoing,
land_gb_tri_endofroadworks,5 0 20000 0 0 5 208,Outgoing,
land_gb_tri_fallingorfallenrocks,5 0 20000 0 0 5 209,Outgoing,
